NAME,GEOID,GEO_ID,tract,pct_nh_asian,pct_nh_asian_moe
Census Tract 3680.01; Contra Costa County; California,06013368001,1400000US06013368001,368001,0.04727707959305805,0.018700875465835407
Census Tract 3680.02; Contra Costa County; California,06013368002,1400000US06013368002,368002,0.060214529497805945,0.02459039660045555
Census Tract 3690.01; Contra Costa County; California,06013369001,1400000US06013369001,369001,0.345719341227712,0.12131285486284162
Census Tract 3690.02; Contra Costa County; California,06013369002,1400000US06013369002,369002,0.09017595307917889,0.06151474667273186
Census Tract 3700; Contra Costa County; California,06013370000,1400000US06013370000,370000,0.20236486486486485,0.0334083495970756
Census Tract 3710; Contra Costa County; California,06013371000,1400000US06013371000,371000,0.15373961218836565,0.04351664459061148
Census Tract 3720; Contra Costa County; California,06013372000,1400000US06013372000,372000,0.1659658344283837,0.054458472712345427
Census Tract 3730; Contra Costa County; California,06013373000,1400000US06013373000,373000,0.02667578659370725,0.022781892934471807
Census Tract 3740; Contra Costa County; California,06013374000,1400000US06013374000,374000,0.1113718796671645,0.05592184708180695
Census Tract 3750; Contra Costa County; California,06013375000,1400000US06013375000,375000,0.033200531208499334,0.02339838041814262
Census Tract 3760; Contra Costa County; California,06013376000,1400000US06013376000,376000,0.04261025029797378,0.02559513521376014
Census Tract 3770; Contra Costa County; California,06013377000,1400000US06013377000,377000,0.06503961155123945,0.03550122859257972
Census Tract 3780; Contra Costa County; California,06013378000,1400000US06013378000,378000,0.07923848726524312,0.05633634540456705
Census Tract 3790; Contra Costa County; California,06013379000,1400000US06013379000,379000,0.020637003459382082,0.019450679441885905
Census Tract 3800.01; Contra Costa County; California,06013380001,1400000US06013380001,380001,0.20096685082872928,0.04078993665326427
Census Tract 3800.02; Contra Costa County; California,06013380002,1400000US06013380002,380002,0.17031700288184437,0.049911721954832365
Census Tract 3810; Contra Costa County; California,06013381000,1400000US06013381000,381000,0.07011785767566761,0.033253074685422684
